Date,Venue,Festival,City_Country,Lat,Long,Tour,Set,Last_track_Set,Encores,Last_track_Encore,Encores_Count,Set_Length,Other_Acts,Has_Guitar_Solo,Has_Bass_Solo,Has_Drum_Solo,Has_Doodle,Has_Medley,Kill_'Em_All_Count,Ride_The_Lightning_Count,Master_Of_Puppets_Count,And_Justice_For_All_Count,Metallica_Count,Load_Count,Re_Load_Count,Garage_Inc_Count,St_Anger_Count,Death_Magnetic_Count,Hardwired_To_Self_Destruct_Count
4/19/1997,Miami Arena,,"Miami, Florida, United States",25.7616798,-80.1917902,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
4/18/1997,Ice Palace,,"Tampa, Florida, United States",27.950575,-82.4571776,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Whiplash']",Whiplash,2,19,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
4/16/1997,Riverfront Coliseum,,"Cincinnati, Ohio, United States",39.1031182,-84.5120196,Poor Touring Me,"['Last Caress', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Fuel', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Kill/Ride Medley']",Kill/Ride Medley,"['So What', 'Master of Puppets', 'Enter Sandman', 'Battery']",Battery,2,19,['Corrosion of Conformity'],False,False,False,True,True,0,3,0,1,3,4,1,0,0,0,0
4/15/1997,Riverfront Coliseum,,"Cincinnati, Ohio, United States",39.1031182,-84.5120196,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
4/14/1997,Nashville Arena,,"Nashville, Tennessee, United States",36.1626638,-86.7816016,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Battery']",Battery,2,19,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
4/12/1997,Greensboro Coliseum,,"Greensboro, North Carolina, United States",36.0726354,-79.7919754,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Whiplash']",Whiplash,2,19,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
4/11/1997,Charlotte Coliseum,,"Charlotte, North Carolina, United States",35.2270869,-80.8431267,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
4/9/1997,Usair Arena,,"Landover, Maryland, United States",38.9340002,-76.8966397,Poor Touring Me,"['Last Caress', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Fuel', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Kill/Ride Medley']",Kill/Ride Medley,"['So What', 'Master of Puppets', 'Enter Sandman', 'Battery']",Battery,2,19,['Corrosion of Conformity'],False,False,False,True,True,0,3,0,1,3,4,1,0,0,0,0
4/8/1997,Usair Arena,,"Landover, Maryland, United States",38.9340002,-76.8966397,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
4/6/1997,Knickerbocker Arena,,"Albany, New York, United States",42.6525793,-73.7562317,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Battery']",Battery,2,19,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
4/5/1997,Providence Civic Center,,"Providence, Rhode Island, United States",41.8239891,-71.4128343,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Whiplash']",Whiplash,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
4/4/1997,Hartford Civic Center Arena,,"Hartford, Connecticut, United States",41.7658043,-72.6733723,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
4/2/1997,Hampton Coliseum,,"Hampton, Virginia, United States",37.0298687,-76.3452218,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
4/1/1997,Continental Airlines Arena,,"East Rutherford, New Jersey, United States",40.833989,-74.0970865,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Bleeding Me', 'King Nothing', 'One', 'Hero of the Day', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Kill/Ride Medley']",Kill/Ride Medley,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Battery']",Battery,2,20,['Corrosion of Conformity'],False,False,False,True,True,0,3,0,1,3,5,0,1,0,0,0
3/30/1997,Corel Centre,,"Ottawa, Ontario, Canada",45.4215296,-75.6971931,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Fuel', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Battery']",Battery,2,19,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,4,1,1,0,0,0
3/29/1997,Colisée De Québec,,"Quebec City, Quebec, Canada",46.8138783,-71.2079809,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
3/28/1997,Molson Centre,,"Montreal, Quebec, Canada",45.5016889,-73.567256,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
3/26/1997,Pittsburgh Civic Arena,,"Pittsburgh, Pennsylvania, United States",40.4406248,-79.9958864,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Battery']",Battery,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
3/25/1997,Marine Midland Arena,,"Buffalo, New York, United States",42.8864468,-78.8783689,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
3/11/1997,Madison Square Garden,,"New York, New York, United States",40.7127753,-74.0059728,Poor Touring Me,"['Last Caress', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Fuel', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['So What', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,4,1,0,0,0,0
3/10/1997,Madison Square Garden,,"New York, New York, United States",40.7127753,-74.0059728,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', ""Devil's Dance"", 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Kill/Ride Medley']",Kill/Ride Medley,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Breadfan', 'Overkill']",Overkill,2,20,['Corrosion of Conformity'],False,False,False,True,True,0,3,0,1,3,4,1,1,0,0,0
3/8/1997,Corestates Center,,"Philadelphia, Pennsylvania, United States",39.9525839,-75.1652215,Poor Touring Me,"['Last Caress', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Fuel', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['So What', 'Master of Puppets', 'Enter Sandman', 'Breadfan', 'Battery']",Battery,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,4,1,0,0,0,0
3/7/1997,Corestates Center,,"Philadelphia, Pennsylvania, United States",39.9525839,-75.1652215,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Kill/Ride Medley']",Kill/Ride Medley,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,20,['Corrosion of Conformity'],False,False,False,True,True,0,3,0,1,3,5,0,1,0,0,0
3/5/1997,Fleet Center,,"Boston, Massachusetts, United States",42.3600825,-71.0588801,Poor Touring Me,"['Last Caress', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Fuel', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['So What', 'Master of Puppets', 'Enter Sandman', 'Breadfan', 'Overkill']",Overkill,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,4,1,0,0,0,0
3/4/1997,Fleet Center,,"Boston, Massachusetts, United States",42.3600825,-71.0588801,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', ""Devil's Dance"", 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Kill/Ride Medley']",Kill/Ride Medley,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,20,['Corrosion of Conformity'],False,False,False,True,True,0,3,0,1,3,4,1,1,0,0,0
3/2/1997,Bryce Jordan Center,,"University Park, Pennsylvania, United States",40.8147955,-77.8653126,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Battery']",Battery,2,19,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
3/1/1997,Worcester'S Centrum Centre,,"Worcester, Massachusetts, United States",42.2625932,-71.8022934,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Battery']",Battery,2,19,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
2/28/1997,Nassau Veteran'S Memorial Coliseum,,"Uniondale, New York, United States",40.7003793,-73.5929056,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Kill/Ride Medley']",Kill/Ride Medley,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Battery']",Battery,2,20,['Corrosion of Conformity'],False,False,False,True,True,0,3,0,1,3,5,0,1,0,0,0
2/26/1997,Roanoke Civic Center,,"Roanoke, Virginia, United States",37.2709704,-79.9414266,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Battery']",Battery,2,19,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
2/24/1997,Copps Coliseum,,"Hamilton, Ontario, Canada",43.2557206,-79.8711024,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Battery']",Battery,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
2/23/1997,Palace Of Auburn Hills,,"Detroit, Michigan, United States",42.331427,-83.0457538,Poor Touring Me,"['Last Caress', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', ""Devil's Dance"", 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Kill/Ride Medley']",Kill/Ride Medley,"['So What', 'Master of Puppets', 'Enter Sandman', 'Breadfan', 'Overkill']",Overkill,2,20,['Corrosion of Conformity'],False,False,False,True,True,0,3,0,1,3,4,1,0,0,0,0
2/22/1997,Palace Of Auburn Hills,,"Detroit, Michigan, United States",42.331427,-83.0457538,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Stranglehold', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,21,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
2/19/1997,Gund Arena,,"Cleveland, Ohio, United States",41.49932,-81.6943605,Poor Touring Me,"['Last Caress', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Fuel', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Kill/Ride Medley']",Kill/Ride Medley,"['So What', 'Master of Puppets', 'Enter Sandman', 'Breadfan', 'Overkill']",Overkill,2,20,['Corrosion of Conformity'],False,False,False,True,True,0,3,0,1,3,4,1,0,0,0,0
2/19/1997,Odeon Concert Club,,"Cleveland, Ohio, United States",41.49932,-81.6943605,Poor Touring Me,"['Last Caress', 'King Nothing', ""Devil's Dance"", 'Wasting My Hate', 'Hero of the Day', 'Whiplash', 'Motorbreath']",Motorbreath,[],,0,7,,False,False,False,False,False,2,0,0,0,0,3,1,0,0,0,0
2/18/1997,Gund Arena,,"Cleveland, Ohio, United States",41.49932,-81.6943605,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
2/16/1997,Market Square Arena,,"Indianapolis, Indiana, United States",39.768403,-86.158068,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
2/15/1997,Van Andel Arena,,"Grand Rapids, Michigan, United States",42.9633599,-85.6680863,Poor Touring Me,"['So What', 'Creeping Death', 'Sad But True', ""Ain't My Bitch"", 'Hero of the Day', 'King Nothing', 'One', 'Wasting My Hate', 'Bass/Guitar Doodle', 'Nothing Else Matters', 'Until It Sleeps', 'For Whom the Bell Tolls', 'Wherever I May Roam', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Last Caress', 'Master of Puppets', 'Enter Sandman', 'Am I Evil?', 'Whiplash']",Whiplash,2,20,['Corrosion of Conformity'],False,False,False,True,False,0,3,0,1,3,5,0,1,0,0,0
